gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CHLRE_09g406350v5,353.506982289955,-1.7368276892233758,0.33912277045684114,-5.121530727304598,3.0306534152726167e-7,3.647421940785528e-6
CHLRE_09g406500v5,15.465120587062911,4.6529359271831074,1.3909519136925135,3.3451450631611803,8.223954489051062e-4,0.0037682407333255005
CHLRE_09g406550v5,55.57043048011622,-1.5247520507259866,0.5270827664956478,-2.8928133258148874,0.003818081471564824,0.01336411444706063
CHLRE_09g406650v5,129.25801731105713,1.2152714248677654,0.3812128937665045,3.187907452081428,0.0014330639594314991,0.005990616266209756
CHLRE_09g406950v5,65.87132289310722,2.4244174392679487,0.5364012062447094,4.519783719803782,6.190283822501472e-6,5.395155424532786e-5
CHLRE_09g407016v5,19.95419860252581,2.361030626589259,0.9422020481982183,2.5058644598621704,0.012215243527879895,0.034871328512273606
CHLRE_09g407100v5,61.935400412910866,1.4986528700402777,0.5241711751147671,2.8590905818355012,0.004248574488368502,0.014616946601208028
CHLRE_09g407110v5,77.12921391036772,-1.2542540161378635,0.4645260766810194,-2.7000723513722873,0.006932439815491235,0.0219008562294925
CHLRE_09g407120v5,83.67988354809661,-1.7139866608488288,0.5634205825376697,-3.0421087087890215,0.0023492703434259458,0.008994652312736781
CHLRE_09g407250v5,1037.979716515084,-1.301778808968931,0.2501468291490331,-5.2040588057718455,1.949822613986646e-7,2.4528798926147386e-6
CHLRE_09g407300v5,52.16150778673551,2.5376249299216527,0.6016581731233532,4.217718703542624,2.4678641609343776e-5,1.8420394142407362e-4
CHLRE_09g408051v5,37.819287603076205,2.101977661601476,0.6535153613192478,3.2164166078028,0.0012980225138945216,0.005506089184366995
CHLRE_09g408150v5,83.77740386812796,1.7513943130214604,0.47768502455833217,3.666420806557209,2.4596904519691854e-4,0.0013377627955951205
CHLRE_09g408350v5,203.91424530097544,2.114469948023739,0.36664984090268216,5.767000860597594,8.069464047066428e-9,1.3517610511276036e-7
CHLRE_09g408400v5,150.62969120189024,2.065471720082774,0.3739475313394234,5.523426542447191,3.3245132183005234e-8,4.916707719428881e-7
CHLRE_09g408600v5,1993.4864961280464,2.2784205946605325,0.23338102349414025,9.76266433555057,1.6282042206879442e-22,1.9580978370437477e-20
